simulation,sdg,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
240,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,15,0.0,0.0101525446744818,0.0,0.0084354118205967,0.0032113127387271,0.2676381983576873,0.0,0.0566539957643646,0.1170390321230993,0.0942330983713939,0.0014201573237135,0.0038297174518624,0.0019594522485556,0.0
240,16,0.658216548525143,2.1802121849221834,1.5632632552433157,1.202701195273525,1.2078201917692288,3.2520112885070622,1.7946489137055115,3.360579648141875,3.2329555720866394,4.139576444151954,5.269900178296953,5.144349060732535,4.577674502217737,3.1771182379958094
240,17,0.0011403713771832,0.1076956521083283,0.0604549003933128,0.0202786273915242,0.1052489583147024,0.0089946927986297,0.0402992124465318,0.1101923906432129,0.083469198919856,0.0888954944552508,0.0618713004778051,0.072722224692193,0.0728844370988988,0.11796259635749
241,1,0.0,0.0827610291865614,0.0952942160893386,0.038911543112653,0.1667575619021553,0.0577861602818827,0.1284480514835878,0.1034960113869131,0.0782848517934528,0.2308651455890863,0.1258018151766941,0.0700989396107363,0.2186278495812646,0.0635954150378489
241,2,0.0,0.0261138600111971,0.0051729088608457,0.0,0.0764722674101566,0.0195851824335764,0.0527713905697945,0.0788139797061636,0.3019552536949595,0.8043345488398954,0.0500472889343496,0.0113826885895279,0.0283365796807809,0.0011673120035417
241,3,0.1215266771917721,0.1060376129846518,0.1629368959274495,0.3305751900847536,2.3969031887268595,0.2933954278581351,0.5386374234465818,0.662691650125721,0.2956048055005604,1.44044241350114,4.157083530030435,0.1531430439828041,1.0457053994113863,2.781277942637461
241,4,0.179768797164806,0.7167501374676537,0.791986359949977,1.0840271588612118,1.3468284829845414,1.064639904845644,2.475308984363249,1.9318930208863312,2.3162411219697314,2.293643848382073,2.1280068342445304,2.123790018699319,2.745284247462977,3.623061353549879
241,5,0.0447491727560834,0.0055941474809046,0.0027729692757963,0.0041819420646363,0.1265319477887675,0.1970972040867512,0.1988119964122329,0.0383829098295725,0.2847084331347514,0.6839134196158464,0.2763246625259432,0.6514956922539826,0.5338052149734871,0.7245426845996318
241,6,0.0,0.0,0.0,0.0,0.0266367275514868,0.0222118758015382,0.0002129373437776,0.0007232523046746,0.0286073911003606,0.0334470668871371,0.0699042712462592,0.0028903437760347,0.0014205484841582,0.0283328321042432
241,7,0.0,0.0850110162679144,0.1439380880145685,0.3178227755946963,0.2825057304909787,0.1113007490104405,0.2044732157079985,0.47035155477857,0.3607591745562584,0.5892546647204824,4.116112751492053,0.0300205006395961,0.339171258075118,0.6556292628791293
241,8,0.0136387913451013,0.25099631357363,0.3592196033175688,0.059859885621126,0.0214060687384392,0.0778638733840733,0.0892559842836513,0.4685881956581076,0.1968471473987286,0.241816433784271,0.4064140609661235,0.2741859295641273,0.2313720695472942,0.0344270204293478
241,9,0.1393007881673096,0.0613429402065903,2.846095300377633,0.1030931856184915,0.2650500627038916,0.3764884725939863,0.2630108979512322,0.2970410715708362,0.1887623665432023,0.349660075940626,0.2418078084689301,0.4915848944422046,0.1367741934394494,0.2396110433021608
241,11,0.0206942416327183,0.0713691218143304,0.186551430997056,0.2261049556085785,0.0118098772771495,0.3932087857286604,0.3210712452568509,0.3369195384539751,0.1845607934851428,0.1094921171348855,0.9743247176924212,0.0440415023457523,0.0851127609520821,0.2579474244394494
241,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,15,0.0,0.0101525446744818,0.0,0.0084354118205967,0.0032113127387271,0.2676381983576873,0.0,0.0566539957643646,0.1170390321230993,0.0942330983713939,0.0014201573237135,0.0038297174518624,0.0019594522485556,0.0
241,16,0.658216548525143,2.1802121849221834,1.5632632552433157,1.202701195273525,1.2078201917692288,3.2520112885070622,1.7946489137055115,3.360579648141875,3.2329555720866394,4.139576444151954,5.269900178296953,5.144349060732535,4.577674502217737,3.1771182379958094
241,17,0.0011403713771832,0.1076956521083283,0.0604549003933128,0.0202786273915242,0.1052489583147024,0.0089946927986297,0.0402992124465318,0.1101923906432129,0.083469198919856,0.0888954944552508,0.0618713004778051,0.072722224692193,0.0728844370988988,0.11796259635749
242,1,0.0,0.0827610291865614,0.0952942160893386,0.038911543112653,0.1667575619021553,0.0577861602818827,0.1284480514835878,0.1034960113869131,0.0782848517934528,0.2308651455890863,0.1258018151766941,0.0700989396107363,0.2186278495812646,0.0635954150378489
242,2,0.0,0.0261138600111971,0.0051729088608457,0.0,0.0764722674101566,0.0195851824335764,0.0527713905697945,0.0788139797061636,0.3019552536949595,0.8043345488398954,0.0500472889343496,0.0113826885895279,0.0283365796807809,0.0011673120035417
242,3,0.1215266771917721,0.1060376129846518,0.1629368959274495,0.3305751900847536,2.3969031887268595,0.2933954278581351,0.5386374234465818,0.662691650125721,0.2956048055005604,1.44044241350114,4.157083530030435,0.1531430439828041,1.0457053994113863,2.781277942637461
242,4,0.179768797164806,0.7167501374676537,0.791986359949977,1.0840271588612118,1.3468284829845414,1.064639904845644,2.475308984363249,1.9318930208863312,2.3162411219697314,2.293643848382073,2.1280068342445304,2.123790018699319,2.745284247462977,3.623061353549879
242,5,0.0447491727560834,0.0055941474809046,0.0027729692757963,0.0041819420646363,0.1265319477887675,0.1970972040867512,0.1988119964122329,0.0383829098295725,0.2847084331347514,0.6839134196158464,0.2763246625259432,0.6514956922539826,0.5338052149734871,0.7245426845996318
242,6,0.0,0.0,0.0,0.0,0.0266367275514868,0.0222118758015382,0.0002129373437776,0.0007232523046746,0.0286073911003606,0.0334470668871371,0.0699042712462592,0.0028903437760347,0.0014205484841582,0.0283328321042432
242,7,0.0,0.0850110162679144,0.1439380880145685,0.3178227755946963,0.2825057304909787,0.1113007490104405,0.2044732157079985,0.47035155477857,0.3607591745562584,0.5892546647204824,4.116112751492053,0.0300205006395961,0.339171258075118,0.6556292628791293
242,8,0.0136387913451013,0.25099631357363,0.3592196033175688,0.059859885621126,0.0214060687384392,0.0778638733840733,0.0892559842836513,0.4685881956581076,0.1968471473987286,0.241816433784271,0.4064140609661235,0.2741859295641273,0.2313720695472942,0.0344270204293478
242,9,0.1393007881673096,0.0613429402065903,2.846095300377633,0.1030931856184915,0.2650500627038916,0.3764884725939863,0.2630108979512322,0.2970410715708362,0.1887623665432023,0.349660075940626,0.2418078084689301,0.4915848944422046,0.1367741934394494,0.2396110433021608
242,11,0.0206942416327183,0.0713691218143304,0.186551430997056,0.2261049556085785,0.0118098772771495,0.3932087857286604,0.3210712452568509,0.3369195384539751,0.1845607934851428,0.1094921171348855,0.9743247176924212,0.0440415023457523,0.0851127609520821,0.2579474244394494
242,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,15,0.0,0.0101525446744818,0.0,0.0084354118205967,0.0032113127387271,0.2676381983576873,0.0,0.0566539957643646,0.1170390321230993,0.0942330983713939,0.0014201573237135,0.0038297174518624,0.0019594522485556,0.0
242,16,0.658216548525143,2.1802121849221834,1.5632632552433157,1.202701195273525,1.2078201917692288,3.2520112885070622,1.7946489137055115,3.360579648141875,3.2329555720866394,4.139576444151954,5.269900178296953,5.144349060732535,4.577674502217737,3.1771182379958094
242,17,0.0011403713771832,0.1076956521083283,0.0604549003933128,0.0202786273915242,0.1052489583147024,0.0089946927986297,0.0402992124465318,0.1101923906432129,0.083469198919856,0.0888954944552508,0.0618713004778051,0.072722224692193,0.0728844370988988,0.11796259635749
243,1,0.0,0.0827610291865614,0.0952942160893386,0.038911543112653,0.1667575619021553,0.0577861602818827,0.1284480514835878,0.1034960113869131,0.0782848517934528,0.2308651455890863,0.1258018151766941,0.0700989396107363,0.2186278495812646,0.0635954150378489
243,2,0.0,0.0261138600111971,0.0051729088608457,0.0,0.0764722674101566,0.0195851824335764,0.0527713905697945,0.0788139797061636,0.3019552536949595,0.8043345488398954,0.0500472889343496,0.0113826885895279,0.0283365796807809,0.0011673120035417
243,3,0.1215266771917721,0.1060376129846518,0.1629368959274495,0.3305751900847536,2.3969031887268595,0.2933954278581351,0.5386374234465818,0.662691650125721,0.2956048055005604,1.44044241350114,4.157083530030435,0.1531430439828041,1.0457053994113863,2.781277942637461
243,4,0.179768797164806,0.7167501374676537,0.791986359949977,1.0840271588612118,1.3468284829845414,1.064639904845644,2.475308984363249,1.9318930208863312,2.3162411219697314,2.293643848382073,2.1280068342445304,2.123790018699319,2.745284247462977,3.623061353549879
243,5,0.0447491727560834,0.0055941474809046,0.0027729692757963,0.0041819420646363,0.1265319477887675,0.1970972040867512,0.1988119964122329,0.0383829098295725,0.2847084331347514,0.6839134196158464,0.2763246625259432,0.6514956922539826,0.5338052149734871,0.7245426845996318
243,6,0.0,0.0,0.0,0.0,0.0266367275514868,0.0222118758015382,0.0002129373437776,0.0007232523046746,0.0286073911003606,0.0334470668871371,0.0699042712462592,0.0028903437760347,0.0014205484841582,0.0283328321042432
243,7,0.0,0.0850110162679144,0.1439380880145685,0.3178227755946963,0.2825057304909787,0.1113007490104405,0.2044732157079985,0.47035155477857,0.3607591745562584,0.5892546647204824,4.116112751492053,0.0300205006395961,0.339171258075118,0.6556292628791293
243,8,0.0136387913451013,0.25099631357363,0.3592196033175688,0.059859885621126,0.0214060687384392,0.0778638733840733,0.0892559842836513,0.4685881956581076,0.1968471473987286,0.241816433784271,0.4064140609661235,0.2741859295641273,0.2313720695472942,0.0344270204293478
243,9,0.1393007881673096,0.0613429402065903,2.846095300377633,0.1030931856184915,0.2650500627038916,0.3764884725939863,0.2630108979512322,0.2970410715708362,0.1887623665432023,0.349660075940626,0.2418078084689301,0.4915848944422046,0.1367741934394494,0.2396110433021608
243,11,0.0206942416327183,0.0713691218143304,0.186551430997056,0.2261049556085785,0.0118098772771495,0.3932087857286604,0.3210712452568509,0.3369195384539751,0.1845607934851428,0.1094921171348855,0.9743247176924212,0.0440415023457523,0.0851127609520821,0.2579474244394494
243,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,15,0.0,0.0101525446744818,0.0,0.0084354118205967,0.0032113127387271,0.2676381983576873,0.0,0.0566539957643646,0.1170390321230993,0.0942330983713939,0.0014201573237135,0.0038297174518624,0.0019594522485556,0.0
243,16,0.658216548525143,2.1802121849221834,1.5632632552433157,1.202701195273525,1.2078201917692288,3.2520112885070622,1.7946489137055115,3.360579648141875,3.2329555720866394,4.139576444151954,5.269900178296953,5.144349060732535,4.577674502217737,3.1771182379958094
243,17,0.0011403713771832,0.1076956521083283,0.0604549003933128,0.0202786273915242,0.1052489583147024,0.0089946927986297,0.0402992124465318,0.1101923906432129,0.083469198919856,0.0888954944552508,0.0618713004778051,0.072722224692193,0.0728844370988988,0.11796259635749
244,1,0.0,0.0827610291865614,0.0952942160893386,0.038911543112653,0.1667575619021553,0.0577861602818827,0.1284480514835878,0.1034960113869131,0.0782848517934528,0.2308651455890863,0.1258018151766941,0.0700989396107363,0.2186278495812646,0.0635954150378489
244,2,0.0,0.0261138600111971,0.0051729088608457,0.0,0.0764722674101566,0.0195851824335764,0.0527713905697945,0.0788139797061636,0.3019552536949595,0.8043345488398954,0.0500472889343496,0.0113826885895279,0.0283365796807809,0.0011673120035417
244,3,0.1215266771917721,0.1060376129846518,0.1629368959274495,0.3305751900847536,2.3969031887268595,0.2933954278581351,0.5386374234465818,0.662691650125721,0.2956048055005604,1.44044241350114,4.157083530030435,0.1531430439828041,1.0457053994113863,2.781277942637461
244,4,0.179768797164806,0.7167501374676537,0.791986359949977,1.0840271588612118,1.3468284829845414,1.064639904845644,2.475308984363249,1.9318930208863312,2.3162411219697314,2.293643848382073,2.1280068342445304,2.123790018699319,2.745284247462977,3.623061353549879
244,5,0.0447491727560834,0.0055941474809046,0.0027729692757963,0.0041819420646363,0.1265319477887675,0.1970972040867512,0.1988119964122329,0.0383829098295725,0.2847084331347514,0.6839134196158464,0.2763246625259432,0.6514956922539826,0.5338052149734871,0.7245426845996318
244,6,0.0,0.0,0.0,0.0,0.0266367275514868,0.0222118758015382,0.0002129373437776,0.0007232523046746,0.0286073911003606,0.0334470668871371,0.0699042712462592,0.0028903437760347,0.0014205484841582,0.0283328321042432
244,7,0.0,0.0850110162679144,0.1439380880145685,0.3178227755946963,0.2825057304909787,0.1113007490104405,0.2044732157079985,0.47035155477857,0.3607591745562584,0.5892546647204824,4.116112751492053,0.0300205006395961,0.339171258075118,0.6556292628791293
244,8,0.0136387913451013,0.25099631357363,0.3592196033175688,0.059859885621126,0.0214060687384392,0.0778638733840733,0.0892559842836513,0.4685881956581076,0.1968471473987286,0.241816433784271,0.4064140609661235,0.2741859295641273,0.2313720695472942,0.0344270204293478
244,9,0.1393007881673096,0.0613429402065903,2.846095300377633,0.1030931856184915,0.2650500627038916,0.3764884725939863,0.2630108979512322,0.2970410715708362,0.1887623665432023,0.349660075940626,0.2418078084689301,0.4915848944422046,0.1367741934394494,0.2396110433021608
244,11,0.0206942416327183,0.0713691218143304,0.186551430997056,0.2261049556085785,0.0118098772771495,0.3932087857286604,0.3210712452568509,0.3369195384539751,0.1845607934851428,0.1094921171348855,0.9743247176924212,0.0440415023457523,0.0851127609520821,0.2579474244394494
244,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,15,0.0,0.0101525446744818,0.0,0.0084354118205967,0.0032113127387271,0.2676381983576873,0.0,0.0566539957643646,0.1170390321230993,0.0942330983713939,0.0014201573237135,0.0038297174518624,0.0019594522485556,0.0
244,16,0.658216548525143,2.1802121849221834,1.5632632552433157,1.202701195273525,1.2078201917692288,3.2520112885070622,1.7946489137055115,3.360579648141875,3.2329555720866394,4.139576444151954,5.269900178296953,5.144349060732535,4.577674502217737,3.1771182379958094
244,17,0.0011403713771832,0.1076956521083283,0.0604549003933128,0.0202786273915242,0.1052489583147024,0.0089946927986297,0.0402992124465318,0.1101923906432129,0.083469198919856,0.0888954944552508,0.0618713004778051,0.072722224692193,0.0728844370988988,0.11796259635749
245,1,0.0,0.0827610291865614,0.0952942160893386,0.038911543112653,0.1667575619021553,0.0577861602818827,0.1284480514835878,0.1034960113869131,0.0782848517934528,0.2308651455890863,0.1258018151766941,0.0700989396107363,0.2186278495812646,0.0635954150378489
245,2,0.0,0.0261138600111971,0.0051729088608457,0.0,0.0764722674101566,0.0195851824335764,0.0527713905697945,0.0788139797061636,0.3019552536949595,0.8043345488398954,0.0500472889343496,0.0113826885895279,0.0283365796807809,0.0011673120035417
245,3,0.1215266771917721,0.1060376129846518,0.1629368959274495,0.3305751900847536,2.3969031887268595,0.2933954278581351,0.5386374234465818,0.662691650125721,0.2956048055005604,1.44044241350114,4.157083530030435,0.1531430439828041,1.0457053994113863,2.781277942637461
245,4,0.179768797164806,0.7167501374676537,0.791986359949977,1.0840271588612118,1.3468284829845414,1.064639904845644,2.475308984363249,1.9318930208863312,2.3162411219697314,2.293643848382073,2.1280068342445304,2.123790018699319,2.745284247462977,3.623061353549879
245,5,0.0447491727560834,0.0055941474809046,0.0027729692757963,0.0041819420646363,0.1265319477887675,0.1970972040867512,0.1988119964122329,0.0383829098295725,0.2847084331347514,0.6839134196158464,0.2763246625259432,0.6514956922539826,0.5338052149734871,0.7245426845996318
245,6,0.0,0.0,0.0,0.0,0.0266367275514868,0.0222118758015382,0.0002129373437776,0.0007232523046746,0.0286073911003606,0.0334470668871371,0.0699042712462592,0.0028903437760347,0.0014205484841582,0.0283328321042432
245,7,0.0,0.0850110162679144,0.1439380880145685,0.3178227755946963,0.2825057304909787,0.1113007490104405,0.2044732157079985,0.47035155477857,0.3607591745562584,0.5892546647204824,4.116112751492053,0.0300205006395961,0.339171258075118,0.6556292628791293
245,8,0.0136387913451013,0.25099631357363,0.3592196033175688,0.059859885621126,0.0214060687384392,0.0778638733840733,0.0892559842836513,0.4685881956581076,0.1968471473987286,0.241816433784271,0.4064140609661235,0.2741859295641273,0.2313720695472942,0.0344270204293478
245,9,0.1393007881673096,0.0613429402065903,2.846095300377633,0.1030931856184915,0.2650500627038916,0.3764884725939863,0.2630108979512322,0.2970410715708362,0.1887623665432023,0.349660075940626,0.2418078084689301,0.4915848944422046,0.1367741934394494,0.2396110433021608
245,11,0.0206942416327183,0.0713691218143304,0.186551430997056,0.2261049556085785,0.0118098772771495,0.3932087857286604,0.3210712452568509,0.3369195384539751,0.1845607934851428,0.1094921171348855,0.9743247176924212,0.0440415023457523,0.0851127609520821,0.2579474244394494
245,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,15,0.0,0.0101525446744818,0.0,0.0084354118205967,0.0032113127387271,0.2676381983576873,0.0,0.0566539957643646,0.1170390321230993,0.0942330983713939,0.0014201573237135,0.0038297174518624,0.0019594522485556,0.0
245,16,0.658216548525143,2.1802121849221834,1.5632632552433157,1.202701195273525,1.2078201917692288,3.2520112885070622,1.7946489137055115,3.360579648141875,3.2329555720866394,4.139576444151954,5.269900178296953,5.144349060732535,4.577674502217737,3.1771182379958094
245,17,0.0011403713771832,0.1076956521083283,0.0604549003933128,0.0202786273915242,0.1052489583147024,0.0089946927986297,0.0402992124465318,0.1101923906432129,0.083469198919856,0.0888954944552508,0.0618713004778051,0.072722224692193,0.0728844370988988,0.11796259635749
246,1,0.0,0.0827610291865614,0.0952942160893386,0.038911543112653,0.1667575619021553,0.0577861602818827,0.1284480514835878,0.1034960113869131,0.0782848517934528,0.2308651455890863,0.1258018151766941,0.0700989396107363,0.2186278495812646,0.0635954150378489
246,2,0.0,0.0261138600111971,0.0051729088608457,0.0,0.0764722674101566,0.0195851824335764,0.0527713905697945,0.0788139797061636,0.3019552536949595,0.8043345488398954,0.0500472889343496,0.0113826885895279,0.0283365796807809,0.0011673120035417
246,3,0.1215266771917721,0.1060376129846518,0.1629368959274495,0.3305751900847536,2.3969031887268595,0.2933954278581351,0.5386374234465818,0.662691650125721,0.2956048055005604,1.44044241350114,4.157083530030435,0.1531430439828041,1.0457053994113863,2.781277942637461
246,4,0.179768797164806,0.7167501374676537,0.791986359949977,1.0840271588612118,1.3468284829845414,1.064639904845644,2.475308984363249,1.9318930208863312,2.3162411219697314,2.293643848382073,2.1280068342445304,2.123790018699319,2.745284247462977,3.623061353549879
246,5,0.0447491727560834,0.0055941474809046,0.0027729692757963,0.0041819420646363,0.1265319477887675,0.1970972040867512,0.1988119964122329,0.0383829098295725,0.2847084331347514,0.6839134196158464,0.2763246625259432,0.6514956922539826,0.5338052149734871,0.7245426845996318
246,6,0.0,0.0,0.0,0.0,0.0266367275514868,0.0222118758015382,0.0002129373437776,0.0007232523046746,0.0286073911003606,0.0334470668871371,0.0699042712462592,0.0028903437760347,0.0014205484841582,0.0283328321042432
246,7,0.0,0.0850110162679144,0.1439380880145685,0.3178227755946963,0.2825057304909787,0.1113007490104405,0.2044732157079985,0.47035155477857,0.3607591745562584,0.5892546647204824,4.116112751492053,0.0300205006395961,0.339171258075118,0.6556292628791293
246,8,0.0136387913451013,0.25099631357363,0.3592196033175688,0.059859885621126,0.0214060687384392,0.0778638733840733,0.0892559842836513,0.4685881956581076,0.1968471473987286,0.241816433784271,0.4064140609661235,0.2741859295641273,0.2313720695472942,0.0344270204293478
246,9,0.1393007881673096,0.0613429402065903,2.846095300377633,0.1030931856184915,0.2650500627038916,0.3764884725939863,0.2630108979512322,0.2970410715708362,0.1887623665432023,0.349660075940626,0.2418078084689301,0.4915848944422046,0.1367741934394494,0.2396110433021608
246,11,0.0206942416327183,0.0713691218143304,0.186551430997056,0.2261049556085785,0.0118098772771495,0.3932087857286604,0.3210712452568509,0.3369195384539751,0.1845607934851428,0.1094921171348855,0.9743247176924212,0.0440415023457523,0.0851127609520821,0.2579474244394494
246,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,15,0.0,0.0101525446744818,0.0,0.0084354118205967,0.0032113127387271,0.2676381983576873,0.0,0.0566539957643646,0.1170390321230993,0.0942330983713939,0.0014201573237135,0.0038297174518624,0.0019594522485556,0.0
246,16,0.658216548525143,2.1802121849221834,1.5632632552433157,1.202701195273525,1.2078201917692288,3.2520112885070622,1.7946489137055115,3.360579648141875,3.2329555720866394,4.139576444151954,5.269900178296953,5.144349060732535,4.577674502217737,3.1771182379958094
246,17,0.0011403713771832,0.1076956521083283,0.0604549003933128,0.0202786273915242,0.1052489583147024,0.0089946927986297,0.0402992124465318,0.1101923906432129,0.083469198919856,0.0888954944552508,0.0618713004778051,0.072722224692193,0.0728844370988988,0.11796259635749
247,1,0.0,0.0827610291865614,0.0952942160893386,0.038911543112653,0.1667575619021553,0.0577861602818827,0.1284480514835878,0.1034960113869131,0.0782848517934528,0.2308651455890863,0.1258018151766941,0.0700989396107363,0.2186278495812646,0.0635954150378489
247,2,0.0,0.0261138600111971,0.0051729088608457,0.0,0.0764722674101566,0.0195851824335764,0.0527713905697945,0.0788139797061636,0.3019552536949595,0.8043345488398954,0.0500472889343496,0.0113826885895279,0.0283365796807809,0.0011673120035417
247,3,0.1215266771917721,0.1060376129846518,0.1629368959274495,0.3305751900847536,2.3969031887268595,0.2933954278581351,0.5386374234465818,0.662691650125721,0.2956048055005604,1.44044241350114,4.157083530030435,0.1531430439828041,1.0457053994113863,2.781277942637461
247,4,0.179768797164806,0.7167501374676537,0.791986359949977,1.0840271588612118,1.3468284829845414,1.064639904845644,2.475308984363249,1.9318930208863312,2.3162411219697314,2.293643848382073,2.1280068342445304,2.123790018699319,2.745284247462977,3.623061353549879
247,5,0.0447491727560834,0.0055941474809046,0.0027729692757963,0.0041819420646363,0.1265319477887675,0.1970972040867512,0.1988119964122329,0.0383829098295725,0.2847084331347514,0.6839134196158464,0.2763246625259432,0.6514956922539826,0.5338052149734871,0.7245426845996318
247,6,0.0,0.0,0.0,0.0,0.0266367275514868,0.0222118758015382,0.0002129373437776,0.0007232523046746,0.0286073911003606,0.0334470668871371,0.0699042712462592,0.0028903437760347,0.0014205484841582,0.0283328321042432
247,7,0.0,0.0850110162679144,0.1439380880145685,0.3178227755946963,0.2825057304909787,0.1113007490104405,0.2044732157079985,0.47035155477857,0.3607591745562584,0.5892546647204824,4.116112751492053,0.0300205006395961,0.339171258075118,0.6556292628791293
247,8,0.0136387913451013,0.25099631357363,0.3592196033175688,0.059859885621126,0.0214060687384392,0.0778638733840733,0.0892559842836513,0.4685881956581076,0.1968471473987286,0.241816433784271,0.4064140609661235,0.2741859295641273,0.2313720695472942,0.0344270204293478
247,9,0.1393007881673096,0.0613429402065903,2.846095300377633,0.1030931856184915,0.2650500627038916,0.3764884725939863,0.2630108979512322,0.2970410715708362,0.1887623665432023,0.349660075940626,0.2418078084689301,0.4915848944422046,0.1367741934394494,0.2396110433021608
247,11,0.0206942416327183,0.0713691218143304,0.186551430997056,0.2261049556085785,0.0118098772771495,0.3932087857286604,0.3210712452568509,0.3369195384539751,0.1845607934851428,0.1094921171348855,0.9743247176924212,0.0440415023457523,0.0851127609520821,0.2579474244394494
247,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,15,0.0,0.0101525446744818,0.0,0.0084354118205967,0.0032113127387271,0.2676381983576873,0.0,0.0566539957643646,0.1170390321230993,0.0942330983713939,0.0014201573237135,0.0038297174518624,0.0019594522485556,0.0
247,16,0.658216548525143,2.1802121849221834,1.5632632552433157,1.202701195273525,1.2078201917692288,3.2520112885070622,1.7946489137055115,3.360579648141875,3.2329555720866394,4.139576444151954,5.269900178296953,5.144349060732535,4.577674502217737,3.1771182379958094
247,17,0.0011403713771832,0.1076956521083283,0.0604549003933128,0.0202786273915242,0.1052489583147024,0.0089946927986297,0.0402992124465318,0.1101923906432129,0.083469198919856,0.0888954944552508,0.0618713004778051,0.072722224692193,0.0728844370988988,0.11796259635749
248,1,0.0,0.0827610291865614,0.0952942160893386,0.038911543112653,0.1667575619021553,0.0577861602818827,0.1284480514835878,0.1034960113869131,0.0782848517934528,0.2308651455890863,0.1258018151766941,0.0700989396107363,0.2186278495812646,0.0635954150378489
248,2,0.0,0.0261138600111971,0.0051729088608457,0.0,0.0764722674101566,0.0195851824335764,0.0527713905697945,0.0788139797061636,0.3019552536949595,0.8043345488398954,0.0500472889343496,0.0113826885895279,0.0283365796807809,0.0011673120035417
248,3,0.1215266771917721,0.1060376129846518,0.1629368959274495,0.3305751900847536,2.3969031887268595,0.2933954278581351,0.5386374234465818,0.662691650125721,0.2956048055005604,1.44044241350114,4.157083530030435,0.1531430439828041,1.0457053994113863,2.781277942637461
248,4,0.179768797164806,0.7167501374676537,0.791986359949977,1.0840271588612118,1.3468284829845414,1.064639904845644,2.475308984363249,1.9318930208863312,2.3162411219697314,2.293643848382073,2.1280068342445304,2.123790018699319,2.745284247462977,3.623061353549879
248,5,0.0447491727560834,0.0055941474809046,0.0027729692757963,0.0041819420646363,0.1265319477887675,0.1970972040867512,0.1988119964122329,0.0383829098295725,0.2847084331347514,0.6839134196158464,0.2763246625259432,0.6514956922539826,0.5338052149734871,0.7245426845996318
248,6,0.0,0.0,0.0,0.0,0.0266367275514868,0.0222118758015382,0.0002129373437776,0.0007232523046746,0.0286073911003606,0.0334470668871371,0.0699042712462592,0.0028903437760347,0.0014205484841582,0.0283328321042432
248,7,0.0,0.0850110162679144,0.1439380880145685,0.3178227755946963,0.2825057304909787,0.1113007490104405,0.2044732157079985,0.47035155477857,0.3607591745562584,0.5892546647204824,4.116112751492053,0.0300205006395961,0.339171258075118,0.6556292628791293
248,8,0.0136387913451013,0.25099631357363,0.3592196033175688,0.059859885621126,0.0214060687384392,0.0778638733840733,0.0892559842836513,0.4685881956581076,0.1968471473987286,0.241816433784271,0.4064140609661235,0.2741859295641273,0.2313720695472942,0.0344270204293478
248,9,0.1393007881673096,0.0613429402065903,2.846095300377633,0.1030931856184915,0.2650500627038916,0.3764884725939863,0.2630108979512322,0.2970410715708362,0.1887623665432023,0.349660075940626,0.2418078084689301,0.4915848944422046,0.1367741934394494,0.2396110433021608
248,11,0.0206942416327183,0.0713691218143304,0.186551430997056,0.2261049556085785,0.0118098772771495,0.3932087857286604,0.3210712452568509,0.3369195384539751,0.1845607934851428,0.1094921171348855,0.9743247176924212,0.0440415023457523,0.0851127609520821,0.2579474244394494
248,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,15,0.0,0.0101525446744818,0.0,0.0084354118205967,0.0032113127387271,0.2676381983576873,0.0,0.0566539957643646,0.1170390321230993,0.0942330983713939,0.0014201573237135,0.0038297174518624,0.0019594522485556,0.0
248,16,0.658216548525143,2.1802121849221834,1.5632632552433157,1.202701195273525,1.2078201917692288,3.2520112885070622,1.7946489137055115,3.360579648141875,3.2329555720866394,4.139576444151954,5.269900178296953,5.144349060732535,4.577674502217737,3.1771182379958094
248,17,0.0011403713771832,0.1076956521083283,0.0604549003933128,0.0202786273915242,0.1052489583147024,0.0089946927986297,0.0402992124465318,0.1101923906432129,0.083469198919856,0.0888954944552508,0.0618713004778051,0.072722224692193,0.0728844370988988,0.11796259635749
249,1,0.0,0.0827610291865614,0.0952942160893386,0.038911543112653,0.1667575619021553,0.0577861602818827,0.1284480514835878,0.1034960113869131,0.0782848517934528,0.2308651455890863,0.1258018151766941,0.0700989396107363,0.2186278495812646,0.0635954150378489
249,2,0.0,0.0261138600111971,0.0051729088608457,0.0,0.0764722674101566,0.0195851824335764,0.0527713905697945,0.0788139797061636,0.3019552536949595,0.8043345488398954,0.0500472889343496,0.0113826885895279,0.0283365796807809,0.0011673120035417
